Clone_ID,Gene,Ensembl_Gene,UniGene,EntrezGene,GenBank Acc.,Ensembl* Chr,Start (bp),End (bp),Strand,Clone_ID
IMAGE:503505,CDC42SE1,ENSG00000197622,Hs.22065,56882,AA131253,1,149290073,149298749,-1,IMAGE:503505
IMAGE:280082,CHD1,ENSG00000153922,Hs.643465,1105,N56947,5,98218819,98290138,-1,IMAGE:280082
IMAGE:48226,NAP1L5,ENSG00000177432,Hs.12554,266812,H11882,4,89836089,89838409,-1,IMAGE:48226
IMAGE:179403,CYP2E1,ENSG00000130649,Hs.12907,1571,H50500,10,135190857,135224714,1,IMAGE:179403
IMAGE:786169,CCDC91,ENSG00000123106,Hs.653125,55297,AA447947,12,28301400,28594365,1,IMAGE:786169
IMAGE:139892,,,Hs.595280,0,R63865,chr14,55653786,55654461,+,IMAGE:139892
IMAGE:264597,NMD3,ENSG00000169251,Hs.656143,51068,N27602,3,162421793,162452489,1,IMAGE:264597
IMAGE:592802,RGS12,ENSG00000159788|ENSG00000162891,Hs.527061,6002,AA160841,1,205105322,205109191,1,IMAGE:592802
IMAGE:460899,PLAGL2,ENSG00000126003,Hs.154104,5326,AA704187,20,30243968,30259192,-1,IMAGE:460899
IMAGE:1404841,ZNF175,ENSG00000105497,Hs.119014,7728,AA838730,19,56766343,56784805,1,IMAGE:1404841
IMAGE:85497,C2,,Hs.408903,717,T71879,chr6_,3151571,3161190,+,IMAGE:85497
IMAGE:31251,GPM6B,ENSG00000046653,Hs.495710,2824,R21466,X,13698983,13866758,-1,IMAGE:31251
IMAGE:135654,,,Hs.606762,0,BX098433,chr17,1475602,1476060,-,IMAGE:135654
IMAGE:292964,MPHOSPH1,ENSG00000138182,Hs.240,9585,N91105,10,91451347,91524680,1,IMAGE:292964
IMAGE:122734,PPIG,ENSG00000138398,Hs.470544,9360,T99037,2,170149096,170202491,1,IMAGE:122734
IMAGE:809731,MNT,ENSG00000070444,Hs.632239,4335,AA455509,17,2234105,2251008,-1,IMAGE:809731
IMAGE:810050,HNRPAB,ENSG00000197451,Hs.248746,3182,BX115530,5,177564114,177570787,1,IMAGE:810050
IMAGE:230100,RGPD2,ENSG00000185304,Hs.652481,729857,CR739254,2,87836594,88066424,-1,IMAGE:230100
IMAGE:299943,,,Hs.696673,0,W07014,,,,,IMAGE:299943
IMAGE:454190,,,Hs.660959,0,AA677083,,,,,IMAGE:454190
IMAGE:740907,APEX1,ENSG00000106541,Hs.73722,328,AA478331,7,16797963,16811133,-1,IMAGE:740907
IMAGE:41228,,,Hs.546150,0,BX107107,chrX,22311801,22312280,+,IMAGE:41228
IMAGE:897575,MED15,ENSG00000099917,Hs.517421,51586,BX116304,22,19191886,19271918,1,IMAGE:897575
IMAGE:743516,TEKT3,ENSG00000125409,Hs.414648,64518,BX096299,17,15147853,15185683,-1,IMAGE:743516
IMAGE:594659,GPR137C,,Hs.416214,283554,AA171755,chr14,52147947,52174181,+,IMAGE:594659
IMAGE:502164,MAST4,ENSG00000069020|ENSG00000196567,Hs.595458,375449,AA127035,5,65927964,66121334,1,IMAGE:502164
IMAGE:279924,PPP1R12B,ENSG00000077157,Hs.444403,4660,N57528,1,200584459,200824320,1,IMAGE:279924
IMAGE:38887,DLGAP2,ENSG00000067113,Hs.113287,9228,R51514,5,54756442,54866630,-1,IMAGE:38887
IMAGE:81129,MYH9,ENSG00000100345,Hs.474751,4627,T69983,22,35007273,35113958,-1,IMAGE:81129
IMAGE:787876,,, ,, ,,,,,IMAGE:787876
IMAGE:140008,hCG_23177,,Hs.657614,440585,R64686,,,,,IMAGE:140008
IMAGE:264627,,, ,, ,,,,,IMAGE:264627
IMAGE:743278,ODF2,ENSG00000136811,Hs.129055,4957,AA400407,9,130258157,130303059,1,IMAGE:743278
IMAGE:471742,BANF1,ENSG00000175334,Hs.433759,8815,AA035095,11,65526126,65528192,1,IMAGE:471742
IMAGE:378565,GHR,ENSG00000112964|ENSG00000155368,Hs.125180,2690,AA775738,2,119840974,119846592,1,IMAGE:378565
IMAGE:898122,C7,ENSG00000112936,Hs.78065,730,AA598478,5,40945352,41018794,1,IMAGE:898122
IMAGE:154654,IRX3,ENSG00000177508,Hs.499205,79191,R55185,16,52874713,52877879,-1,IMAGE:154654
IMAGE:135676,,, ,, ,,,,,IMAGE:135676
IMAGE:293257,,,Hs.659641,0,BX103130,,,,,IMAGE:293257
IMAGE:1031744,YWHAZ,ENSG00000119950,Hs.492407,7534,AA609598,10,111957353,112037113,1,IMAGE:1031744
IMAGE:810367,BEX2,ENSG00000133134,Hs.398989,84707,AA464180,X,102450938,102452601,-1,IMAGE:810367
IMAGE:487921,GPATCH1,ENSG00000076650,Hs.466436,55094,AA045286,19,38263626,38313158,1,IMAGE:487921
IMAGE:771000,RBM42,ENSG00000126254,Hs.5086,79171,AA429281,19,40811810,40820427,1,IMAGE:771000
IMAGE:306482,MTDH,ENSG00000147649,Hs.377155,92140,N92734,8,98725583,98807711,1,IMAGE:306482
IMAGE:624577,ARHGEF17,ENSG00000110237,Hs.533719,9828,AA187340,11,72697317,72757783,1,IMAGE:624577
IMAGE:378813,SLPI,ENSG00000124107,Hs.517070,6590,AA683520,20,43314293,43316620,-1,IMAGE:378813
IMAGE:32687,BCAN,ENSG00000132692,Hs.516904,63827,BX112804,1,154878357,154895939,1,IMAGE:32687
IMAGE:345032,PTPN21,ENSG00000070778,Hs.437040,11099,W72293,14,88003870,88090876,-1,IMAGE:345032
IMAGE:281934,,,Hs.696658,0,N51068,,,,,IMAGE:281934
IMAGE:594758,DUXAP10,,Hs.536395,503639,AA172056,chr14,18950208,18995305,-,IMAGE:594758
IMAGE:345711,DNAJC11,ENSG00000007923,Hs.462640,55735,W76508,1,6616818,6684466,-1,IMAGE:345711
IMAGE:247110,,, ,, ,,,,,IMAGE:247110
IMAGE:38648,,,Hs.170193,0,BX109683,chr3,22060590,22061105,+,IMAGE:38648
IMAGE:260200,MNDA,ENSG00000163563,Hs.153837,4332,N29376,1,157067781,157085915,1,IMAGE:260200
IMAGE:787907,,,Hs.443420,0,AA452270,chr5,122557222,122557859,-,IMAGE:787907
IMAGE:140537,,,Hs.28360,0,R67838,chr19,23189929,23190726,-,IMAGE:140537
IMAGE:264692,F2R,ENSG00000181104,Hs.482562,2149,N20407,5,76047542,76067054,1,IMAGE:264692
IMAGE:840803,ATP6V0E1,ENSG00000102309,Hs.484188,8992,AA486112,X,71318251,71334919,1,IMAGE:840803
IMAGE:470062,LIG3,ENSG00000005156,Hs.100299,3980,AA029241,17,30331651,30356201,1,IMAGE:470062
IMAGE:85634,,, ,, ,,,,,IMAGE:85634
IMAGE:173878,MGC14327,ENSG00000187713|ENSG00000212862,Hs.591886,94107,H23879,NT_11,12869,13279,-1,IMAGE:173878
IMAGE:135094,,, ,, ,,,,,IMAGE:135094
IMAGE:293331,E2F2,ENSG00000007968,Hs.194333,1870,N64737,1,23705509,23730300,-1,IMAGE:293331
IMAGE:487117,OGN,ENSG00000106809,Hs.702201,4969,AA045327,9,94186070,94206758,-1,IMAGE:487117
IMAGE:810737,SHKBP1,ENSG00000160410,Hs.26506,92799,AA480832,19,45774598,45789141,1,IMAGE:810737
IMAGE:489047,STS-1,ENSG00000154127,Hs.444075,84959,AA047190,11,122031640,122190390,1,IMAGE:489047
IMAGE:306813,ROS1,ENSG00000047936,Hs.1041,6098,BX093867,6,117716223,117853711,-1,IMAGE:306813
IMAGE:770997,NT5C3,ENSG00000122643,Hs.487933,51251,AA428421,7,33020267,33068934,-1,IMAGE:770997
IMAGE:122276,FBXO25,ENSG00000147364,Hs.438454,26260,T98785,8,346808,409871,1,IMAGE:122276
IMAGE:770388,CLDN4,ENSG00000119328,Hs.699253,1364,AA427468,9,110736282,110752694,1,IMAGE:770388
IMAGE:68794,LOC57228,ENSG00000170545,Hs.652389,57228,T53404,12,49924612,49950941,-1,IMAGE:68794
IMAGE:782559,,,Hs.562009,0,BX097594,chrX,127012625,127014058,-,IMAGE:782559
IMAGE:949944,,ENSG00000106144,Hs.593257,0,AA600192,7,142695524,142714906,1,IMAGE:949944
IMAGE:283114,BTG1,ENSG00000133639,Hs.651357,694,BX091510,12,91061030,91063751,-1,IMAGE:283114
IMAGE:298098,CACYBP,ENSG00000116161,Hs.508524,27101,W00671,1,173235194,173247786,1,IMAGE:298098
IMAGE:757158,RFC3,ENSG00000124391|ENSG00000133119,Hs.115474,5983,AA444118,13,33290206,33309642,1,IMAGE:757158
IMAGE:287122,,,Hs.597226,0,N66866,chr4,77259768,77260124,+,IMAGE:287122
IMAGE:754355,SEMA5A,ENSG00000112902,Hs.27621,9037,AA436278,5,9093308,9599158,-1,IMAGE:754355
IMAGE:27816,,,Hs.21237,0,BX107456,chr5,141530702,141531399,-,IMAGE:27816
IMAGE:788217,DNAJC21,ENSG00000168724,Hs.131887,134218,BX091263,5,34965455,34994825,1,IMAGE:788217
IMAGE:148650,,,Hs.24040,0,BX115538,chr2,26806791,26809502,+,IMAGE:148650
IMAGE:282094,,,Hs.371680,0,N48258,chr17,35167499,35171079,-,IMAGE:282094
IMAGE:796613,COL5A2,ENSG00000204262,Hs.445827,1290,AA461456,2,189604886,189752850,-1,IMAGE:796613
IMAGE:300271,UTP3,ENSG00000132467,Hs.322901,57050,N79749,4,71773098,71775132,1,IMAGE:300271
IMAGE:796994,CD46,ENSG00000117335,Hs.510402,4179,AA463497,1,205992025,206035481,1,IMAGE:796994
IMAGE:839991,COL1A2,ENSG00000164692,Hs.489142,1278,AA490172,7,93861809,93898480,1,IMAGE:839991
IMAGE:246703,OFD1,ENSG00000046651,Hs.6483,8481,N57749,X,13662785,13697393,1,IMAGE:246703
IMAGE:142090,,,Hs.560768,0,R69244,chr2,179087064,179087213,+,IMAGE:142090
IMAGE:296094,,,Hs.659775,0,BX114042,,,,,IMAGE:296094
IMAGE:771089,NDUFB7,ENSG00000099795,Hs.532853,4713,AA429046,19,14537892,14543886,-1,IMAGE:771089
IMAGE:470006,VKORC1L1,ENSG00000196715,Hs.427232,154807,BX107491,7,64975759,65060252,1,IMAGE:470006
IMAGE:362624,TRPC1,ENSG00000144935,Hs.250687,7220,AA017132,3,143925956,144009415,1,IMAGE:362624
IMAGE:758305,PXK,,Hs.190544,54899,AA404249,chr3,58382571,58386790,+,IMAGE:758305
IMAGE:810457,ZNF503,ENSG00000165655,Hs.195710,84858,AA457137,10,76827925,76831431,-1,IMAGE:810457
IMAGE:773286,SLC9A3R1,ENSG00000109062,Hs.699203,9368,AA425513,17,70256363,70277084,1,IMAGE:773286
IMAGE:68988,STARD5,ENSG00000172345,Hs.513075,80765,T53773,15,79392069,79403579,-1,IMAGE:68988
IMAGE:773571,GTF3C3,ENSG00000119041,Hs.470996,9330,AA429306,2,197336917,197372610,-1,IMAGE:773571
IMAGE:30473,SAP18,ENSG00000150459,Hs.524899,10284,R18237,13,20612685,20620974,1,IMAGE:30473
IMAGE:289816,,,Hs.652934,0,CR736247,,,,,IMAGE:289816
IMAGE:950983,KDELC2,ENSG00000178202,Hs.83286,143888,AA620401,11,107848062,107874323,-1,IMAGE:950983
IMAGE:590120,ROBO4,ENSG00000154133,Hs.524121,54538,AA156022,11,124258797,124272939,-1,IMAGE:590120
IMAGE:291790,,ENSG00000112851,Hs.597241,0,N67861,5,65258158,65412606,1,IMAGE:291790
IMAGE:204214,CDC6,ENSG00000171791,Hs.405958,990,H59204,18,58941559,59138341,-1,IMAGE:204214
IMAGE:48454,BCAS1,ENSG00000064787,Hs.400556,8537,H15950,20,51991404,52120491,-1,IMAGE:48454
IMAGE:788232,SESN2,ENSG00000130766,Hs.469543,83667,AA454079,1,28458593,28481586,1,IMAGE:788232
IMAGE:362686,,,Hs.660457,0,BX116907,,,,,IMAGE:362686
IMAGE:282893,DLG1,ENSG00000075711|ENSG00000093009,Hs.292549,1739,N51225,22,17847416,17888134,1,IMAGE:282893
IMAGE:1469138,FGA,ENSG00000171560,Hs.351593,2243,AA865707,4,155723730,155731347,-1,IMAGE:1469138
IMAGE:782668,C1orf86,ENSG00000162585,Hs.107101,199990,AA448070,1,2105777,2122397,-1,IMAGE:782668
IMAGE:48886,MRC1,ENSG00000120586,Hs.75182,4360,H14723,10,18138358,18240097,1,IMAGE:48886
IMAGE:897531,FN1,ENSG00000115414|ENSG00000197721,Hs.203717,2335,AA489587,1,205909413,205941697,1,IMAGE:897531
IMAGE:203544,,,Hs.705641,0,H56028,,,,,IMAGE:203544
IMAGE:137016,,,Hs.656894,0,BX104906,,,,,IMAGE:137016
IMAGE:297050,,, ,, ,,,,,IMAGE:297050
IMAGE:487172,CENPN,ENSG00000166451,Hs.55028,55839,AA043795,16,79597604,79624220,1,IMAGE:487172
IMAGE:810944,SGPL1,ENSG00000166224,Hs.499984,8879,AA459607,10,72245732,72310936,1,IMAGE:810944
IMAGE:666218,TGFB2,,Hs.133379,7042,AA233809,chr1,216585370,216651829,+,IMAGE:666218
IMAGE:809453,FAM48A,ENSG00000102710,Hs.435815,55578,AA456165,13,36481453,36531850,-1,IMAGE:809453
IMAGE:415437,BCCIP,,Hs.370292,56647,W81124,chr10,127518565,127521365,+,IMAGE:415437
IMAGE:745188,DDX3X,ENSG00000215301,Hs.380774,1654,AA626845,X,41077595,41094466,1,IMAGE:745188
IMAGE:85195,GADD45G,,Hs.9701,10912,T71522,chr9,91409760,91411257,+,IMAGE:85195
IMAGE:594500,ZNF812,ENSG00000171466,Hs.626848,729648,AA180031,19,9620363,9646734,-1,IMAGE:594500
IMAGE:67715,,,Hs.560509,0,T49610,chr17,31241186,31241804,-,IMAGE:67715
IMAGE:565734,,,Hs.597144,0,AA135809,chr9,98188043,98188819,-,IMAGE:565734
IMAGE:843054,GRAMD1A,ENSG00000089351,Hs.515351,57655,AA488602,19,40183086,40209213,1,IMAGE:843054
IMAGE:488751,ENSA,ENSG00000143420,Hs.632456,2029,AA046043,1,148840214,148868722,-1,IMAGE:488751
IMAGE:286657,EPB41L5,ENSG00000115109,Hs.654802,57669,N67889,2,120487139,120653164,1,IMAGE:286657
IMAGE:364329,CREBBP,ENSG00000005339,Hs.459759,1387,AA022480,16,3715056,3870122,-1,IMAGE:364329
IMAGE:28106,WHSC1,ENSG00000109685,Hs.113876,7468,R13296,4,1842921,1953732,1,IMAGE:28106
IMAGE:48751,DBX2,ENSG00000185610,Hs.302764,440097,BX100473,12,43694806,43731149,-1,IMAGE:48751
IMAGE:362732,LOC116412,ENSG00000152475,Hs.222236,116412,CR745826,19,63570805,63573051,-1,IMAGE:362732
IMAGE:283014,FMNL3,ENSG00000161791,Hs.179838,91010,N51268,12,48317991,48387464,-1,IMAGE:283014
IMAGE:1469230,COX8A,ENSG00000176340,Hs.433901,1351,AA862813,11,63498655,63500590,1,IMAGE:1469230
IMAGE:839382,SUSD3,ENSG00000157303,Hs.88417,203328,AA491421,9,94860810,94887233,1,IMAGE:839382
IMAGE:126320,JUP,,Hs.514174,3728,R06417,chr17,37179693,37183297,-,IMAGE:126320
IMAGE:725454,CKS2,ENSG00000134825,Hs.83758,1164,BX089120,11,61313182,61316661,-1,IMAGE:725454
IMAGE:233183,PKNOX1,ENSG00000160199,Hs.431043,5316,H77399,21,43267712,43326757,1,IMAGE:233183
IMAGE:143654,,, ,, ,,,,,IMAGE:143654
IMAGE:296568,,, ,, ,,,,,IMAGE:296568
IMAGE:795893,PPP1R15A,ENSG00000087074,Hs.631593,23645,AA460168,19,54067490,54071130,1,IMAGE:795893
IMAGE:505466,LOC144438,,Hs.92308,144438,AA147570,chr12,47368513,47372557,-,IMAGE:505466
IMAGE:713839,TFAP4,ENSG00000090447,Hs.513305,7023,BX112687,16,4247189,4263002,-1,IMAGE:713839
IMAGE:140071,FRZB,ENSG00000162998,Hs.128453,2487,R65782,2,183406982,183439743,-1,IMAGE:140071
IMAGE:234955,,, ,, ,,,,,IMAGE:234955
IMAGE:725877,CLU,ENSG00000120885,Hs.436657,1191,AA292410,8,27491966,27528244,-1,IMAGE:725877
IMAGE:69279,TAC3,ENSG00000071054|ENSG00000166863,Hs.9730,6866,T58582,12,55690053,55696592,-1,IMAGE:69279
IMAGE:951083,KLHL13,ENSG00000003096,Hs.348262,90293,AA620455,X,116915804,117134789,-1,IMAGE:951083
IMAGE:32756,C10orf39,,Hs.106254,282973,BX099250,chr10,133807209,133848303,+,IMAGE:32756
IMAGE:287721,,,Hs.659411,0,BX105690,,,,,IMAGE:287721
IMAGE:511233,TMEPAI,ENSG00000124225,Hs.517155,56937,AA088701,20,55656854,55719947,-1,IMAGE:511233
IMAGE:115205,,,Hs.624056,0,BX108852,chr5,112272470,112272898,+,IMAGE:115205
IMAGE:292130,,, ,, ,,,,,IMAGE:292130
IMAGE:26021,DLG4,ENSG00000198589,Hs.463928,1742,R12237,4,151405263,152156099,-1,IMAGE:26021
IMAGE:768258,DDX31,ENSG00000125485,Hs.660767,64794,AA424948,9,134458205,134535609,-1,IMAGE:768258
IMAGE:49131,C14orf23,ENSG00000186960,Hs.92556,387978,BX115408,14,28311661,28332126,1,IMAGE:49131
IMAGE:362985,,,Hs.660416,0,AA019062,,,,,IMAGE:362985
IMAGE:283272,,,Hs.512144,0,N51401,chr6,97443929,97444882,+,IMAGE:283272
IMAGE:1469234,GPR143,ENSG00000206294,Hs.74124,4935,AA865729,c6_QB,32973989,32980399,-1,IMAGE:1469234
IMAGE:323938,RAPH1,ENSG00000173166,Hs.471162,65059,W46180,2,204006786,204108303,-1,IMAGE:323938
IMAGE:726147,MAP2K4,ENSG00000065559|ENSG00000186847,Hs.514681,6416,AA293365,17,36992059,36996673,-1,IMAGE:726147
IMAGE:840978,CD81,ENSG00000110651,Hs.54457,975,AA486556,11,2355123,2375225,1,IMAGE:840978
IMAGE:324255,FAM98B,ENSG00000171262,Hs.6799,283742,W47254,15,36533620,36564352,1,IMAGE:324255
IMAGE:137096,,,Hs.560185,0,BX112852,chr13,28087425,28088093,-,IMAGE:137096
IMAGE:296597,,,Hs.597310,0,N73865,chr6,53065525,53065726,-,IMAGE:296597
IMAGE:427811,,, ,, ,,,,,IMAGE:427811
IMAGE:795280,,,Hs.658853,0,AA453187,,,,,IMAGE:795280
IMAGE:809535,SFRS2,ENSG00000161547|ENSG00000186831,Hs.584801,6427,AA454585,17,37029218,37034355,-1,IMAGE:809535
IMAGE:795746,MLF1IP,ENSG00000151725,Hs.575032,79682,AA461587,4,185852232,185892280,-1,IMAGE:795746
IMAGE:230440,LRRC16,ENSG00000079691,Hs.649550,55604,H75327,6,25387285,25728735,1,IMAGE:230440
IMAGE:324373,ZFPL1,ENSG00000162576,Hs.656314,7542,W46766,1,1277935,1286506,-1,IMAGE:324373
IMAGE:81320,,ENSG00000006468,Hs.697443,0,T60063,7,13897379,13995841,-1,IMAGE:81320
IMAGE:838829,JARID1B,ENSG00000117139,Hs.443650,10765,AA464869,1,200963156,201045186,-1,IMAGE:838829
IMAGE:49382,MDGA2,ENSG00000139915,Hs.436380,161357,BX099388,14,46379045,47213703,-1,IMAGE:49382
IMAGE:290229,,,Hs.659587,0,N62272,,,,,IMAGE:290229
IMAGE:757235,,,Hs.598169,0,BX111337,chr11,59326777,59329926,+,IMAGE:757235
IMAGE:320794,FAM36A,ENSG00000203667,Hs.411490,116228,W32146,1,243065262,243074980,1,IMAGE:320794
IMAGE:796212,PEX6,ENSG00000124587,Hs.656425,5190,BX114032,6,43039725,43054866,-1,IMAGE:796212
IMAGE:46897,PMVK,ENSG00000163344,Hs.30954,10654,BX102917,1,153163835,153176108,-1,IMAGE:46897
IMAGE:768366,,,Hs.663025,0,AA495788,,,,,IMAGE:768366
IMAGE:647397,MAPT,ENSG00000127688|ENSG00000186868,Hs.101174,4137,AA199717,17,41327624,41461547,1,IMAGE:647397
IMAGE:362829,AP1GBP1,ENSG00000006114,Hs.655178,11276,CR737001,17,32952053,33043633,-1,IMAGE:362829
IMAGE:283131,,, ,, ,,,,,IMAGE:283131
IMAGE:1469377,LHFPL2,ENSG00000145685,Hs.79299,10184,AA863469,5,77816796,77980404,-1,IMAGE:1469377
IMAGE:279613,BAI3,ENSG00000135298,Hs.13261,577,BX113688,6,69401980,70156124,1,IMAGE:279613
IMAGE:320903,,, ,, ,,,,,IMAGE:320903
IMAGE:704459,CD69,ENSG00000110848,Hs.208854,969,BX106067,12,9796353,9804764,-1,IMAGE:704459
IMAGE:201483,AYTL2,ENSG00000153395,Hs.368853,79888,R97251,5,1514544,1577076,-1,IMAGE:201483
IMAGE:136856,TMEM107,ENSG00000179029,Hs.513933,84314,BX115291,17,8017292,8020442,-1,IMAGE:136856
IMAGE:229580,FAM98C,,Hs.355162,147965,H66612,chr19,43585633,43591568,+,IMAGE:229580
IMAGE:346861,NPL,,Hs.496969,80896,W79930,chr1,181025533,181065860,+,IMAGE:346861
IMAGE:340748,,,Hs.469047,0,W56580,chr2,74769276,74769931,+,IMAGE:340748
IMAGE:359835,SAT1,ENSG00000130066,Hs.28491,6303,AA010811,X,23711211,23714244,1,IMAGE:359835
IMAGE:252491,TncRNA,ENSG00000212704,Hs.648467,283131,H87459,11,64946862,64948318,1,IMAGE:252491
IMAGE:233277,,,Hs.658355,0,BX095959,,,,,IMAGE:233277
IMAGE:773137,STK24,ENSG00000102572,Hs.508514,8428,AA425511,13,97900456,98027397,-1,IMAGE:773137
IMAGE:81413,,, ,, ,,,,,IMAGE:81413
IMAGE:625882,PTGES2,ENSG00000148334,Hs.495219,80142,AA186686,9,129922794,129930562,-1,IMAGE:625882
IMAGE:23774,,,Hs.648372,0,T77321,,,,,IMAGE:23774
IMAGE:290370,CADM2,ENSG00000175161,Hs.164578,253559,N62301,3,85858322,86200638,1,IMAGE:290370
IMAGE:345601,PXDN,ENSG00000130508,Hs.332197,7837,W72043,2,1614666,1727298,-1,IMAGE:345601
IMAGE:730270,FGD4,ENSG00000139132,Hs.117835,121512,CR736971,12,32546361,32684940,1,IMAGE:730270
IMAGE:814266,PRKCZ,ENSG00000067606,Hs.496255,5590,AA459211,1,1971769,2106692,1,IMAGE:814266
IMAGE:41356,PPP2R5A,ENSG00000066027,Hs.497684,5525,R59165,1,210525502,210601827,1,IMAGE:41356
IMAGE:768379,C14orf126,ENSG00000129480,Hs.116014,112487,AA495859,14,30984996,30996431,-1,IMAGE:768379
IMAGE:647444,YTHDC1,ENSG00000083896,Hs.175955,91746,AA199666,4,68858700,68898419,-1,IMAGE:647444
IMAGE:363916,SLC35A3,ENSG00000117620,Hs.448979,23443,AA021352,1,100208128,100261594,1,IMAGE:363916
IMAGE:283191,CADM1,ENSG00000182985|ENSG00000188033,Hs.370510,23705,N51362,19,12547646,12582595,-1,IMAGE:283191
IMAGE:1455394,CYCS,ENSG00000172115,Hs.437060,54205,AA865265,7,25124802,25131480,-1,IMAGE:1455394
IMAGE:289865,,,Hs.543561,0,N62079,chr4,79829085,79829598,-,IMAGE:289865
IMAGE:488019,IL15RA,,Hs.524117,3601,AA054754,chr10,6059382,6061687,+,IMAGE:488019
IMAGE:490368,CD58,,Hs.34341,965,BX089501,chr1,116858679,116861654,-,IMAGE:490368
IMAGE:111721,INSIG2,,Hs.7089,51141,T84762,chr2,118562548,118585041,+,IMAGE:111721
IMAGE:199272,CEP192,ENSG00000101639,Hs.100914,55125,R95882,18,12998499,13115052,1,IMAGE:199272
IMAGE:769846,SCAMP2,,Hs.458917,10066,AA453114,chr15,72924248,72952728,-,IMAGE:769846
IMAGE:307157,BBS2,ENSG00000125124,Hs.333738,583,N93740,16,55075801,55111696,-1,IMAGE:307157
IMAGE:323260,ACBD4,ENSG00000181513,Hs.110298,79777,W42826,17,40568580,40577324,1,IMAGE:323260
IMAGE:205303,SRI,ENSG00000075142,Hs.489040,6717,H60947,7,87672371,87694250,-1,IMAGE:205303
IMAGE:267691,,ENSG00000108021,Hs.432548,0,N32650,10,5766807,5845709,1,IMAGE:267691
IMAGE:415321,RFC4,ENSG00000163918,Hs.518475,5984,CR747644,3,187990378,188006984,-1,IMAGE:415321
IMAGE:1142132,RUNDC3A,ENSG00000108309,Hs.500197,10900,AA683172,17,39741490,39750763,1,IMAGE:1142132
IMAGE:78921,ASPN,ENSG00000106819,Hs.435655,54829,T60482,9,94258308,94284609,-1,IMAGE:78921
IMAGE:490548,ALG13,,Hs.659791,55849,AA126799,,,,,IMAGE:490548
IMAGE:22762,SAMD12,ENSG00000177570,Hs.359393,401474,R38543,8,119459408,119703301,-1,IMAGE:22762
IMAGE:290423,,,Hs.523912,0,N62346,chr1,205990786,205991198,+,IMAGE:290423
IMAGE:795723,TTTY7,ENSG00000147753,Hs.407277,246122,AA461577,Y,6377509,6385945,1,IMAGE:795723
IMAGE:594731,ASCIZ,ENSG00000166454,Hs.16349,23300,AA172053,16,79626959,79638452,1,IMAGE:594731
IMAGE:744388,FOXJ3,ENSG00000198815,Hs.26023,22887,AA621197,1,42414797,42574135,-1,IMAGE:744388
IMAGE:293104,PHYH,ENSG00000107537,Hs.498732,5264,BX111856,10,13359806,13384418,-1,IMAGE:293104
IMAGE:768396,ABTB2,ENSG00000097096,Hs.23361,25841,AA495810,1,85397021,85439995,-1,IMAGE:768396
IMAGE:647661,,,Hs.563164,0,AA206050,chr3,27945857,27946368,+,IMAGE:647661
IMAGE:363007,AGXT2L1,ENSG00000164089,Hs.106576,64850,BX111151,4,109882657,109903658,-1,IMAGE:363007
IMAGE:288770,TMEM144,ENSG00000164124,Hs.176227,55314,N62499,4,159351126,159395886,1,IMAGE:288770
IMAGE:1325751,CYP3A5,ENSG00000106258,Hs.695915,1577,AA873089,7,99083759,99115555,-1,IMAGE:1325751
IMAGE:285261,SPRED1,,Hs.525781,161742,N63153,chr15,36431122,36436742,+,IMAGE:285261
IMAGE:782513,IFI6,ENSG00000126709|ENSG00000135047,Hs.523847,2537,AA448478,9,89530254,89536200,1,IMAGE:782513
IMAGE:713145,CD44,ENSG00000026508,Hs.502328,960,AA282906,11,35116993,35210522,1,IMAGE:713145
IMAGE:120681,,, ,, ,,,,,IMAGE:120681
IMAGE:197868,GPR126,ENSG00000112414,Hs.318894,57211,R96212,6,142664759,142809096,1,IMAGE:197868
IMAGE:121251,TMEM106C,ENSG00000134291,Hs.596726,79022,T96718,12,46644259,46648927,1,IMAGE:121251
IMAGE:247261,CIAPIN1,ENSG00000005194,Hs.4900,57019,N57950,16,56019582,56038940,-1,IMAGE:247261
IMAGE:302180,,,Hs.687687,0,W16522,,,,,IMAGE:302180
IMAGE:203275,RFC4,ENSG00000163918,Hs.518475,5984,H54751,3,187990378,188006984,-1,IMAGE:203275
IMAGE:809479,PLEKHF1,ENSG00000166289,Hs.466383,79156,AA443121,19,34847803,34858204,1,IMAGE:809479
IMAGE:299468,NR2C2,ENSG00000177463,Hs.591667,7182,N71078,3,14964240,15065784,1,IMAGE:299468
IMAGE:487115,PTPRJ,ENSG00000149177,Hs.318547,5795,BX090340,11,47958689,48146246,1,IMAGE:487115
IMAGE:85318,MRPL30,ENSG00000185414,Hs.590896,51263,T71680,2,99164010,99180521,1,IMAGE:85318
IMAGE:343555,DPH4,ENSG00000170946,Hs.187269,120526,W69379,11,31347953,31410958,1,IMAGE:343555
IMAGE:71420,AIFM2,ENSG00000042286,Hs.655377,84883,T47788,10,71527985,71562696,-1,IMAGE:71420
IMAGE:285859,C14orf169,ENSG00000170468,Hs.509916,79697,N64168,14,73027397,73029858,1,IMAGE:285859
IMAGE:730344,,,Hs.373674,0,BX119671,chr18,5453626,5470974,+,IMAGE:730344
IMAGE:839037,,, ,, ,,,,,IMAGE:839037
IMAGE:377679,,,Hs.349024,0,BX105464,chr7,127717628,127718466,-,IMAGE:377679
IMAGE:248371,,ENSG00000122218,Hs.656374,0,N54848,1,158525687,158580079,-1,IMAGE:248371
